,id,premium,name,department,has_test,response_letter_required,salary,salary_range,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,internship,adv_response_url,is_adv_vacancy,adv_context,area.id,area.name,area.url,type.id,type.name,address.city,address.street,address.building,address.lat,address.lng,address.description,address.raw,address.metro.station_name,address.metro.line_name,address.metro.station_id,address.metro.line_id,address.metro.lat,address.metro.lng,address.metro_stations,address.id,employer.id,employer.name,employer.url,employer.alternate_url,employer.logo_urls.original,employer.logo_urls.90,employer.logo_urls.240,employer.vacancies_url,employer.accredited_it_employer,employer.trusted,snippet.requirement,snippet.responsibility,schedule.id,schedule.name,experience.id,experience.name,employment.id,employment.name,employment_form.id,employment_form.name,salary.from,salary.to,salary.currency,salary.gross,salary_range.from,salary_range.to,salary_range.currency,salary_range.gross,salary_range.mode.id,salary_range.mode.name,salary_range.frequency,address.metro,salary_range.frequency.id,salary_range.frequency.name,address,branding.type,branding.tariff,department.id,department.name,employer.logo_urls,insider_interview.id,insider_interview.url,query,brand_snippet.logo,brand_snippet.logo_xs,brand_snippet.logo_scalable.default.width,brand_snippet.logo_scalable.default.height,brand_snippet.logo_scalable.default.url,brand_snippet.logo_scalable.xs.width,brand_snippet.logo_scalable.xs.height,brand_snippet.logo_scalable.xs.url,brand_snippet.picture,brand_snippet.picture_xs,brand_snippet.picture_scalable.default,brand_snippet.picture_scalable.xs,brand_snippet.background.color,brand_snippet.background.gradient,brand_snippet.picture_scalable.default.width,brand_snippet.picture_scalable.default.height,brand_snippet.picture_scalable.default.url,brand_snippet.picture_scalable.xs.width,brand_snippet.picture_scalable.xs.height,brand_snippet.picture_scalable.xs.url,brand_snippet.background.gradient.angle,brand_snippet.background.gradient.color_list
757,122487273,False,"Преподаватель физики в онлайн-школу (подготовка к ОГЭ, ЕГЭ)",,False,False,,,,,2025-07-07T15:45:51+0300,2025-07-07T15:45:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122487273,,False,,https://api.hh.ru/vacancies/122487273?host=hh.ru,https://hh.ru/vacancy/122487273,[],,[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'WEEKEND', 'name': 'По\xa0выходным'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,1159470,MAXIMUM EDUCATION,https://api.hh.ru/employers/1159470,https://hh.ru/employer/1159470,https://img.hhcdn.ru/employer-logo-original/967459.png,https://img.hhcdn.ru/employer-logo/5488952.png,https://img.hhcdn.ru/employer-logo/5488953.png,https://api.hh.ru/vacancies?employer_id=1159470,False,True,"Студент, выпускник или аспирант ведущего вуза. — Высокий уровень знаний предмета. — Открытость к общению и работе с людьми. — Желание обучаться новому. — ",,remote,Удаленная работа,noExperience,Нет опыта,part,Частичная занятость,PART,Частичная,30000.0,40000.0,RUR,True,30000.0,40000.0,RUR,True,MONTH,За месяц,,,MONTHLY,Раз в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
758,121804628,False,Ведущий разработчик ML/DL,,False,False,,,,,2025-07-24T13:58:56+0300,2025-07-24T13:58:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121804628,,True,,https://api.hh.ru/vacancies/121804628?host=hh.ru,https://hh.ru/vacancy/121804628,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,5569859,ARK,https://api.hh.ru/employers/5569859,https://hh.ru/employer/5569859,https://img.hhcdn.ru/employer-logo-original/1397675.png,https://img.hhcdn.ru/employer-logo/7210475.png,https://img.hhcdn.ru/employer-logo/7210476.png,https://api.hh.ru/vacancies?employer_id=5569859,True,True,"Степень PhD или MS в области прикладной математики, <highlighttext>физики</highlighttext> или смежных дисциплин. Более 10 лет опыта в разработке технических продуктов. ",Предстоящие задачи: Взаимодействие с бизнес-единицами компании. Сотрудничество с экспертами в области для разработки новых алгоритмов. Разработка новых концепций с...,fullDay,Полный день,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
759,120863855,False,Ведущий инженер-проектировщик фотошаблонов,,False,False,,,,,2025-07-21T12:53:00+0300,2025-07-21T12:53:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=120863855,True,True,,https://api.hh.ru/vacancies/120863855?host=hh.ru,https://hh.ru/vacancy/120863855,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '48', 'name': 'Инженер-конструктор, инженер-проектировщик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Зеленоград,улица Академика Валиева,6с1,56.013216,37.191852,,"Зеленоград, улица Академика Валиева, 6с1",,,,,,,[],14104320,1423697,Группа компаний Микрон,https://api.hh.ru/employers/1423697,https://hh.ru/employer/1423697,https://img.hhcdn.ru/employer-logo-original/1398885.png,https://img.hhcdn.ru/employer-logo/7215311.png,https://img.hhcdn.ru/employer-logo/7215312.png,https://api.hh.ru/vacancies?employer_id=1423697,False,True,"Знание технологии производства интегральных схем (МОП, КМОП, EEPROM), основы полупроводниковой технологии, <highlighttext>физики</highlighttext> полупроводников, <highlighttext>физики</highlighttext> полупроводниковых приборов. Знание английского языка не...",Выполнение поставленных задач по валидации топологических структур. Разработка программных модулей для формирования топологических структур. Разработка программных модулей создания исходных данных...,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,130500.0,,RUR,False,130500.0,,RUR,False,MONTH,За месяц,,,,,,CONSTRUCTOR,BASIC,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
760,120883933,False,Ведущий инженер (титановые сплавы),,False,False,,,,,2025-07-07T18:55:42+0300,2025-07-07T18:55:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=120883933,,True,,https://api.hh.ru/vacancies/120883933?host=hh.ru,https://hh.ru/vacancy/120883933,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '174', 'name': 'Инженер ПНР'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,улица Радио,17,55.763614,37.676556,,"Москва, улица Радио, 17",Бауманская,Арбатско-Покровская,3.17,3,55.772405,37.67904,"[{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}]",368246,141948,ФГУП НИЦ Курчатовский институт - ВИАМ,https://api.hh.ru/employers/141948,https://hh.ru/employer/141948,https://img.hhcdn.ru/employer-logo-original/1364826.JPG,https://img.hhcdn.ru/employer-logo/7079206.jpeg,https://img.hhcdn.ru/employer-logo/7079207.jpeg,https://api.hh.ru/vacancies?employer_id=141948,False,True,"Высшее образование (металловедение, <highlighttext>физика</highlighttext> металлов, <highlighttext>физика</highlighttext> прочности и пластичности, в том числе термическая обработка металлов давлением). Опыт работы от 5...","Планирование и выполнение научно-исследовательских работ по разработке титановых сплавов, изготовления полуфабрикатов, режимов термической обработки. Проведение структурных исследований. ",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,110000.0,130000.0,RUR,False,110000.0,130000.0,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
761,122861253,False,Учитель Физики,,False,False,,,,,2025-07-25T12:25:40+0300,2025-07-25T12:25:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122861253,,False,,https://api.hh.ru/vacancies/122861253?host=hh.ru,https://hh.ru/vacancy/122861253,[],,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Малая Юшуньская улица,4,55.654345,37.595034,,"Москва, Малая Юшуньская улица, 4",Каховская,Каховская,11.44,11,55.652923,37.596573,"[{'station_name': 'Каховская', 'line_name': 'Каховская', 'station_id': '11.44', 'line_id': '11', 'lat': 55.652923, 'lng': 37.596573}]",3410310,710747,ОАНО Школа НИКА,https://api.hh.ru/employers/710747,https://hh.ru/employer/710747,https://img.hhcdn.ru/employer-logo-original/1417926.png,https://img.hhcdn.ru/employer-logo/7291353.png,https://img.hhcdn.ru/employer-logo/7291354.png,https://api.hh.ru/vacancies?employer_id=710747,False,True,"Высшее профильное педагогическое образование (<highlighttext>физика</highlighttext> или <highlighttext>физико</highlighttext>-математическое направление). * Наличие диагностики МЦКО, уровень не ниже высокого.","Разработка и проведение онлайн-уроков с применением современных методик и цифровых образовательных инструментов. * Подготовка учащихся к ОГЭ, ЕГЭ. * ",remote,Удаленная работа,between3And6,От 3 до 6 лет,part,Частичная занятость,PART,Частичная,55000.0,,RUR,False,55000.0,,RUR,False,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
762,121760104,False,Инженер по ядерной и радиационной безопасности,,False,False,,,,,2025-07-15T03:43:46+0300,2025-07-15T03:43:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121760104,,False,,https://api.hh.ru/vacancies/121760104?host=hh.ru,https://hh.ru/vacancy/121760104,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '116', 'name': 'Специалист по информационной безопасности'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Каширское шоссе,33к29,55.647391,37.671579,,"Москва, Каширское шоссе, 33к29",,,,,,,[],17044638,2393589,ФГУП РАДОН,https://api.hh.ru/employers/2393589,https://hh.ru/employer/2393589,https://img.hhcdn.ru/employer-logo-original/1211741.png,https://img.hhcdn.ru/employer-logo/6467413.png,https://img.hhcdn.ru/employer-logo/6467414.png,https://api.hh.ru/vacancies?employer_id=2393589,False,True,Образование - высшее профессиональное (<highlighttext>физика</highlighttext> и схожие специальности). Опыт работы по направлениям радиационной и ядерной безопасности - от 1 года. ,"Разработка документации по ядерной, радиационной безопасности (инструкции, стандарты организации и др.). Участие в разработке программы радиационного контроля производственных процессов, персонала...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
763,121741764,False,Архитектор по миграциям IaaS,,False,False,,,,,2025-07-14T11:21:01+0300,2025-07-14T11:21:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121741764,True,True,,https://api.hh.ru/vacancies/121741764?host=hh.ru,https://hh.ru/vacancy/121741764,[],,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '14', 'name': 'Архитектор'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,4649269,Т1,https://api.hh.ru/employers/4649269,https://hh.ru/employer/4649269,https://img.hhcdn.ru/employer-logo-original/1334956.png,https://img.hhcdn.ru/employer-logo/6959834.png,https://img.hhcdn.ru/employer-logo/6959835.png,https://api.hh.ru/vacancies?employer_id=4649269,True,True,"Высшее образование в области компьютерных наук, прикладной математики, <highlighttext>физики</highlighttext>, инженерии или смежных дисциплин. Опыт работы с GPU-кластерами, высокопроизводительными вычислениями...",Консультировать заказчиков и коммерческий блок по процессу миграции. Анализировать и определять компоненты/сервисы в структуре бизнес-системы которую предстоит мигрировать. ,remote,Удаленная работа,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,MAKEUP,,4649269-4649269-klaud,Т1 Облако,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
764,113157829,False,Инженер-конструктор с функциями пресейла (производство радиоэлектронной аппаратуры),,False,False,,,,,2025-07-14T10:34:26+0300,2025-07-14T10:34:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113157829,True,True,,https://api.hh.ru/vacancies/113157829?host=hh.ru,https://hh.ru/vacancy/113157829,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '169', 'name': 'Инженер-электроник, инженер-электронщик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,улица Кулакова,20,55.804764,37.390469,,"Москва, улица Кулакова, 20",Строгино,Арбатско-Покровская,3.174,3,55.803831,37.402405,"[{'station_name': 'Строгино', 'line_name': 'Арбатско-Покровская', 'station_id': '3.174', 'line_id': '3', 'lat': 55.803831, 'lng': 37.402405}]",479097,8045,Ostec,https://api.hh.ru/employers/8045,https://hh.ru/employer/8045,https://img.hhcdn.ru/employer-logo-original/230338.gif,https://img.hhcdn.ru/employer-logo/311297.png,https://img.hhcdn.ru/employer-logo/384154.png,https://api.hh.ru/vacancies?employer_id=8045,False,True,"Высшее техническое образование (приоритетные специализации – «<highlighttext>физика</highlighttext>», «электроника», «робототехника», «информатика и вычислительная техника», «метрология»). Базовые знания процессов производства электроники, приборов (поверхностный...","Анализ конструкторской документации от заказчиков на электронные изделия. Выполнение расчетов в специализированном инженерном ПО - Autocad, SolidWorks, Altium Designer (обучение проводится). ",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,130000.0,,RUR,False,130000.0,,RUR,False,MONTH,За месяц,,,,,,MAKEUP,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
765,122949486,False,Эксперт технической поддержки,,False,False,,,,,2025-07-21T17:59:07+0300,2025-07-21T17:59:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122949486,True,True,,https://api.hh.ru/vacancies/122949486?host=hh.ru,https://hh.ru/vacancy/122949486,[],,[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '121', 'name': 'Специалист технической поддержки'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Крылатская улица,15,55.769838,37.426492,,"Москва, Крылатская улица, 15",Крылатское,Арбатско-Покровская,3.65,3,55.756842,37.408139,"[{'station_name': 'Крылатское', 'line_name': 'Арбатско-Покровская', 'station_id': '3.65', 'line_id': '3', 'lat': 55.756842, 'lng': 37.408139}, {'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}]",13238891,11036,"Аквариус, Группа компаний",https://api.hh.ru/employers/11036,https://hh.ru/employer/11036,https://img.hhcdn.ru/employer-logo-original/837506.png,https://img.hhcdn.ru/employer-logo/3790907.png,https://img.hhcdn.ru/employer-logo/3790908.png,https://api.hh.ru/vacancies?employer_id=11036,False,True,"Высшее образование в области информационных технологий, <highlighttext>физики</highlighttext> или математики. Опыт работы во внедрении, обслуживании или технической поддержке корпоративных сетей и...",Экспертная поддержка 4 уровня для проводных и беспроводных сетевых решений Aquarius. Оказание поддержки специалистам 2 и 3 уровня в процессе...,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,MAKEUP,,11036-11036-rd,Аквариус. R&D,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
766,121806344,False,Data scientist,,False,False,,,,,2025-07-24T18:14:47+0300,2025-07-24T18:14:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121806344,,False,,https://api.hh.ru/vacancies/121806344?host=hh.ru,https://hh.ru/vacancy/121806344,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Подгорица,,,42.435426,19.263895,,Подгорица,,,,,,,[],836799,128241,AMarkets,https://api.hh.ru/employers/128241,https://hh.ru/employer/128241,https://img.hhcdn.ru/employer-logo-original/1209118.png,https://img.hhcdn.ru/employer-logo/6456921.png,https://img.hhcdn.ru/employer-logo/6456922.png,https://api.hh.ru/vacancies?employer_id=128241,False,True,"Высшее образование в таких предметных областях, как: математика, финансы или экономика, информатика, <highlighttext>физика</highlighttext>, инженерия или аналогичные. Исследовательский склад ума: быть...","Разработка моделей прогнозирования и моделирования различных бизнес процессов. Сбор, валидация и анализ данных из корпоративных информационных систем. Анализ исторических данных. ",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
767,122196764,False,Технический писатель на проект по разработке МРТ аппарата,,False,False,,,,,2025-06-30T11:43:40+0300,2025-06-30T11:43:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122196764,,False,,https://api.hh.ru/vacancies/122196764?host=hh.ru,https://hh.ru/vacancy/122196764,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '126', 'name': 'Технический писатель'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Варшавское шоссе,46,55.67292,37.625181,,"Москва, Варшавское шоссе, 46",Нагатинская,Серпуховско-Тимирязевская,9.85,9,55.682099,37.620917,"[{'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}]",2607618,542655,НИИТФА,https://api.hh.ru/employers/542655,https://hh.ru/employer/542655,https://img.hhcdn.ru/employer-logo-original/785400.png,https://img.hhcdn.ru/employer-logo/3582491.png,https://img.hhcdn.ru/employer-logo/3582492.png,https://api.hh.ru/vacancies?employer_id=542655,False,True,Образование: высшее (техническое). Опыт разработке текстовых конструкторских документов в соответствии с ГОСТ. Грамотный русский язык (письменный и устный). ,АО «НИИТФА»- Научно-исследовательский институт технической <highlighttext>физики</highlighttext> и автоматизации (в контуре Госкорпорации «Росатом»). Разработка эксплуатационной текстовой документации на изделия медицинской...,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
768,122135264,False,Руководитель направления риск-отчетности,,False,False,,,,,2025-07-24T16:49:00+0300,2025-07-24T16:49:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122135264,True,False,,https://api.hh.ru/vacancies/122135264?host=hh.ru,https://hh.ru/vacancy/122135264,[],,[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,1833,Компания БКС,https://api.hh.ru/employers/1833,https://hh.ru/employer/1833,https://img.hhcdn.ru/employer-logo-original/1378069.png,https://img.hhcdn.ru/employer-logo/7132071.png,https://img.hhcdn.ru/employer-logo/7132072.png,https://api.hh.ru/vacancies?employer_id=1833,False,True,"...математической статистики на прикладном уровне. Знание основ финансового анализа, финансовых инструментов, инвест-банковского бизнеса. Высшее образование: математика, <highlighttext>физика</highlighttext>, финансы, экономика.","Разрабатывать и формировать риск-отчетность на уровне группы: рассчитывать риск-метрики, агрегировать отчеты. Разрабатывать методологию и проводить стресс-тестирование на...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,MAKEUP,,1833-1833-bizproc,БКС Бизнес и процессы,,32937,https://hh.ru/interview/32937?employerId=1833,Физик,,,,,,,,,,,,,,,,,,,,,,
769,122490655,False,Врач ультразвуковой диагностики,,False,False,,,,,2025-07-07T16:41:05+0300,2025-07-07T16:41:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122490655,,True,,https://api.hh.ru/vacancies/122490655?host=hh.ru,https://hh.ru/vacancy/122490655,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_7', 'name': '7 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'OTHER', 'name': 'Другое'}]",True,"[{'id': '24', 'name': 'Врач'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Видное,Заводская улица,17,55.55334,37.731515,,"Видное, Заводская улица, 17",,,,,,,[],483659,1786175,ГБУЗ МО Видновский перинатальный центр,https://api.hh.ru/employers/1786175,https://hh.ru/employer/1786175,https://img.hhcdn.ru/employer-logo-original/1416576.png,https://img.hhcdn.ru/employer-logo/7285953.png,https://img.hhcdn.ru/employer-logo/7285954.png,https://api.hh.ru/vacancies?employer_id=1786175,False,True,"Высшее образование - специалитет по одной из специальностей: ""Лечебное дело"", ""Педиатрия"", ""Медицинская биофизика"" или ""Медицинская кибернетика"" (для лиц, завершивших образование до...",Подготавливает пациента к проведению ультразвукового исследования. Производит выбор <highlighttext>физико</highlighttext>-технических условий для проведения ультразвукового исследования. Проводит ультразвуковые исследования у пациентов...,flexible,Гибкий график,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,100000.0,,RUR,True,100000.0,,RUR,True,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
770,122235570,False,Ведущий инженер-технолог (химическая лаборатория),,False,False,,,,,2025-07-01T09:39:05+0300,2025-07-01T09:39:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122235570,True,True,,https://api.hh.ru/vacancies/122235570?host=hh.ru,https://hh.ru/vacancy/122235570,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '49', 'name': 'Технолог'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,улица Клары Цеткин,33к24,55.827419,37.513206,,"Москва, улица Клары Цеткин, 33к24",,,,,,,[],17606560,235170,Московский машиностроительный завод АВАНГАРД,https://api.hh.ru/employers/235170,https://hh.ru/employer/235170,https://img.hhcdn.ru/employer-logo-original/1043853.png,https://img.hhcdn.ru/employer-logo/5796069.png,https://img.hhcdn.ru/employer-logo/5796070.png,https://api.hh.ru/vacancies?employer_id=235170,False,True,"Знание основных свойств кислот, щелочей, солей, индикаторов и других применяемых реактивов, и предъявляемых к ним требований. Знание <highlighttext>физико</highlighttext>-химических методов...","Разработка и внедрение технологической документации. Технологическое сопровождение цехов гальванического производства. Участие в проведении сложных анализов по определению состава растворов, металлов...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,88200.0,,RUR,True,88200.0,,RUR,True,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,MAKEUP,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
771,120203876,False,Руководитель группы глубокой переработки агросырья,,False,False,,,,,2025-07-14T11:42:23+0300,2025-07-14T11:42:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=120203876,,True,,https://api.hh.ru/vacancies/120203876?host=hh.ru,https://hh.ru/vacancy/120203876,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '43', 'name': 'Зоотехник'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Вельяминовская улица,,55.782567,37.722487,,"Москва, Вельяминовская улица",Семеновская,Арбатско-Покровская,3.130,3,55.783096,37.719289,"[{'station_name': 'Семеновская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.130', 'line_id': '3', 'lat': 55.783096, 'lng': 37.719289}]",14966966,784,"Август, Фирма",https://api.hh.ru/employers/784,https://hh.ru/employer/784,https://img.hhcdn.ru/employer-logo-original/981550.png,https://img.hhcdn.ru/employer-logo/5547024.png,https://img.hhcdn.ru/employer-logo/5547025.png,https://api.hh.ru/vacancies?employer_id=784,False,True,"Знание организации и методов проведения исследований. Знание органической химии, биотехнологии, <highlighttext>физико</highlighttext>-химических методов анализа. Знание теоретических основ механических, гидромеханических, тепловых...","Управление деятельностью группы (формирование планов, постановка и контроль исполнения задач, подготовка технической и отчетной документации). Формирование предложений по реализации НИОКР...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
